split,run_id,bucket,start_ts,end_ts,label,event_count,sequence,score,model_label,start_time,end_time
all,verify_frontend_cpu_001,356290311,1781451555.0,1781451559.0,0,57,163 166 165 163 167 171 165 163 164 165 163 169 165 163 170 165 163 164 165 163 165 163 164 165 163 164 165 163 169 165 163 170 165 163 164 165 163 169 165 163 170 165 163 164 165 163 164 165 163 169 165 163 170 165 163 164 165,0.2128577083349228,1,2026-06-14 15:39:15+00:00,2026-06-14 15:39:19+00:00
all,verify_frontend_cpu_001,356290312,1781451561.0,1781451564.0,0,69,163 166 165 163 167 163 171 165 164 165 163 165 1 163 164 165 163 164 165 163 164 165 163 169 165 163 170 165 163 172 173 2 293 4 5 8 2 294 4 5 161 161 163 164 165 163 169 174 165 163 170 175 165 165 163 172 173 163 170 174 165 175 165 163 170 165 163 164 165,0.3106531798839569,1,2026-06-14 15:39:21+00:00,2026-06-14 15:39:24+00:00
all,verify_frontend_cpu_001,356290313,1781451565.0,1781451569.0,0,66,163 164 165 163 164 163 170 165 163 169 165 163 170 165 163 164 165 163 165 165 163 164 165 163 169 165 163 170 165 6 2 295 4 5 161 163 170 165 163 167 163 164 165 163 169 165 163 170 171 165 165 163 172 173 174 175 165 163 164 165 163 164 165 163 164 165,0.31502625346183777,1,2026-06-14 15:39:25+00:00,2026-06-14 15:39:29+00:00
all,verify_frontend_cpu_001,356290314,1781451571.0,1781451574.0,0,52,163 164 165 163 164 165 163 169 165 163 170 165 163 165 163 164 165 163 164 165 163 169 165 163 170 165 163 164 165 163 170 165 163 166 165 163 167 171 165 163 164 165 163 166 165 163 167 163 164 171 165 165,0.20912258327007294,1,2026-06-14 15:39:31+00:00,2026-06-14 15:39:34+00:00
all,verify_frontend_cpu_001,356290315,1781451575.0,1781451579.0,0,28,163 164 165 163 164 165 163 165 163 164 165 163 164 165 163 169 165 163 170 165 163 164 165 163 170 165 163 170,0.2022237926721573,0,2026-06-14 15:39:35+00:00,2026-06-14 15:39:39+00:00
all,verify_frontend_cpu_001,356290316,1781451580.0,1781451584.0,0,54,165 163 170 165 163 164 165 163 164 165 163 164 165 163 170 163 164 165 165 163 165 163 164 165 163 164 165 163 164 165 163 164 165 8 2 296 4 5 161 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165,0.28961196541786194,1,2026-06-14 15:39:40+00:00,2026-06-14 15:39:44+00:00
all,verify_frontend_cpu_001,356290317,1781451585.0,1781451589.0,0,62,163 167 163 167 171 165 171 163 166 165 163 167 165 171 165 163 164 165 163 165 163 170 163 164 165 165 163 164 165 13 2 297 4 5 161 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165 163 164 165 163 164 163 170 165 163 164 163 164,0.3122101426124573,1,2026-06-14 15:39:45+00:00,2026-06-14 15:39:49+00:00
all,verify_frontend_cpu_001,356290318,1781451590.0,1781451594.0,0,42,165 165 165 163 164 165 163 166 165 163 167 163 164 165 163 169 165 163 170 165 171 165 163 165 163 164 165 163 164 165 163 164 165 163 170 165 163 170 165 163 164 165,0.2072320431470871,1,2026-06-14 15:39:50+00:00,2026-06-14 15:39:54+00:00
all,verify_frontend_cpu_001,356290319,1781451595.0,1781451599.0,0,40,163 166 165 163 167 163 164 165 163 169 165 163 170 163 164 171 165 165 165 163 164 165 163 165 163 164 165 163 164 165 163 164 165 163 167 171 165 163 164 165,0.2074546068906784,1,2026-06-14 15:39:55+00:00,2026-06-14 15:39:59+00:00
all,verify_frontend_cpu_001,356290320,1781451600.0,1781451604.0,0,29,163 164 165 163 170 165 163 164 165 163 164 165 163 164 165 163 165 163 164 165 163 164 165 163 164 165 163 170 165,0.204087033867836,0,2026-06-14 15:40:00+00:00,2026-06-14 15:40:04+00:00
all,verify_frontend_cpu_001,356290321,1781451605.0,1781451609.0,0,46,163 164 165 163 164 165 163 170 165 163 170 165 163 165 163 167 163 166 165 163 167 171 171 165 165 163 164 165 163 164 165 163 164 165 163 164 165 163 169 165 163 170 165 163 164 165,0.20776806771755219,1,2026-06-14 15:40:05+00:00,2026-06-14 15:40:09+00:00
all,verify_frontend_cpu_001,356290322,1781451611.0,1781451614.0,0,39,163 164 165 163 165 163 164 165 163 164 165 163 164 165 163 166 165 163 167 171 165 163 170 163 164 165 165 163 169 165 163 170 163 170 163 164 165 165 165,0.20932437479496002,1,2026-06-14 15:40:11+00:00,2026-06-14 15:40:14+00:00
all,verify_frontend_cpu_001,356290323,1781451616.0,1781451619.0,0,36,163 165 163 164 165 163 164 165 163 164 165 163 170 163 167 165 163 164 165 171 165 163 164 165 163 169 165 163 170 163 164 165 165 163 164 165,0.20900389552116394,1,2026-06-14 15:40:16+00:00,2026-06-14 15:40:19+00:00
all,verify_frontend_cpu_001,356290324,1781451620.0,1781451624.0,0,68,163 164 165 163 169 165 163 170 165 163 164 165 163 169 165 163 170 165 163 165 163 164 165 163 169 165 163 170 165 163 164 165 163 164 165 35 2 298 4 5 161 163 164 165 163 169 165 163 170 165 163 164 165 163 169 165 163 170 165 163 172 173 163 164 174 175 165 165,0.29163089394569397,1,2026-06-14 15:40:20+00:00,2026-06-14 15:40:24+00:00
all,verify_frontend_cpu_001,356290325,1781451626.0,1781451629.0,0,39,163 164 165 163 167 163 165 171 165 163 164 165 163 169 165 163 170 165 163 170 165 163 164 165 163 164 165 163 169 165 163 170 163 164 165 165 163 170 165,0.20872943103313446,1,2026-06-14 15:40:26+00:00,2026-06-14 15:40:29+00:00
all,verify_frontend_cpu_001,356290326,1781451631.0,1781451634.0,0,62,13 2 299 4 5 161 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165 163 164 165 163 165 163 170 165 163 164 165 163 169 165 163 170 165 13 2 300 4 5 161 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165 163 164 165,0.31066614389419556,1,2026-06-14 15:40:31+00:00,2026-06-14 15:40:34+00:00
all,verify_frontend_cpu_001,356290327,1781451635.0,1781451639.0,0,29,163 164 165 163 164 165 163 164 165 163 165 163 164 165 163 170 163 164 165 165 163 164 165 163 164 165 163 164 165,0.20421725511550903,0,2026-06-14 15:40:35+00:00,2026-06-14 15:40:39+00:00
all,verify_frontend_cpu_001,356290328,1781451640.0,1781451644.0,0,44,163 170 165 163 166 165 163 167 163 170 165 171 165 163 164 165 163 165 163 164 165 163 164 165 163 164 165 163 169 165 163 170 163 164 165 165 163 164 165 163 169 165 163 170,0.20910446345806122,1,2026-06-14 15:40:40+00:00,2026-06-14 15:40:44+00:00
all,verify_frontend_cpu_001,356290329,1781451645.0,1781451649.0,0,38,163 164 165 165 163 164 165 163 165 163 164 165 163 164 165 163 164 165 163 164 165 163 164 165 163 164 165 163 164 165 163 169 165 163 170 165 163 167,0.21124061942100525,1,2026-06-14 15:40:45+00:00,2026-06-14 15:40:49+00:00
all,verify_frontend_cpu_001,356290330,1781451650.0,1781451654.0,0,39,171 165 163 164 165 163 164 165 163 165 163 164 165 163 170 165 163 170 165 163 164 165 163 164 165 163 164 165 163 164 165 163 164 165 163 169 165 163 170,0.21064674854278564,1,2026-06-14 15:40:50+00:00,2026-06-14 15:40:54+00:00
all,verify_frontend_cpu_001,356290331,1781451655.0,1781451659.0,0,37,165 163 170 165 163 165 163 164 165 163 170 165 163 164 165 163 169 165 163 170 165 163 164 165 163 164 165 163 166 165 163 167 163 164 165 163 167,0.21167318522930145,1,2026-06-14 15:40:55+00:00,2026-06-14 15:40:59+00:00
all,verify_frontend_cpu_001,356290332,1781451660.0,1781451664.0,0,46,171 165 163 164 165 163 169 165 163 164 163 170 171 165 165 163 169 165 163 170 165 165 163 164 165 163 165 163 166 165 163 167 171 165 163 164 165 163 164 165 163 170 165 163 164 165,0.2102295458316803,1,2026-06-14 15:41:00+00:00,2026-06-14 15:41:04+00:00
all,verify_frontend_cpu_001,356290333,1781451665.0,1781451669.0,0,58,163 166 165 163 167 171 165 163 164 165 163 164 165 163 164 165 163 165 163 164 165 163 169 165 163 170 10 2 301 4 5 161 165 163 172 173 174 175 165 163 164 165 163 164 165 163 166 165 163 167 163 164 165 163 169 165 163 170,0.3246276080608368,1,2026-06-14 15:41:05+00:00,2026-06-14 15:41:09+00:00
all,verify_frontend_cpu_001,356290334,1781451670.0,1781451674.0,0,63,165 171 165 163 164 165 163 169 165 163 170 165 163 165 163 170 165 10 2 302 4 5 161 163 170 163 164 165 163 169 165 163 170 165 165 163 172 173 174 175 165 163 164 165 163 164 165 163 167 163 164 165 171 165 163 164 165 163 169 165 163 170 165,0.32584065198898315,1,2026-06-14 15:41:10+00:00,2026-06-14 15:41:14+00:00
all,verify_frontend_cpu_001,356290335,1781451675.0,1781451679.0,0,48,35 2 303 4 5 161 163 166 165 163 167 171 165 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165 163 164 165 163 164 165 163 165 163 164 165 163 164 165 163 169 165 163 170 165,0.2867419123649597,1,2026-06-14 15:41:15+00:00,2026-06-14 15:41:19+00:00
all,verify_frontend_cpu_001,356290336,1781451680.0,1781451684.0,0,57,163 170 165 163 166 165 163 167 171 165 163 164 165 163 164 165 163 166 165 163 167 171 165 163 164 165 163 164 165 163 165 163 164 165 163 164 165 163 164 163 164 165 165 163 167 163 164 165 163 169 165 163 170 163 164 165 165,0.20469257235527039,0,2026-06-14 15:41:20+00:00,2026-06-14 15:41:24+00:00
all,verify_frontend_cpu_001,356290337,1781451685.0,1781451689.0,0,27,163 164 165 163 170 165 163 164 165 163 165 163 164 165 163 170 165 163 164 165 171 165 163 167 163 164 165,0.19713865220546722,0,2026-06-14 15:41:25+00:00,2026-06-14 15:41:29+00:00
all,verify_frontend_cpu_001,356290338,1781451690.0,1781451694.0,0,51,163 170 165 163 164 165 163 166 165 163 167 163 165 163 170 163 166 165 163 167 165 171 165 163 170 165 163 164 165 163 164 165 163 164 165 163 164 163 164 165 163 169 165 163 170 165 163 169 165 163 170,0.20213580131530762,0,2026-06-14 15:41:30+00:00,2026-06-14 15:41:34+00:00
all,verify_frontend_cpu_001,356290339,1781451695.0,1781451698.0,0,33,163 166 165 163 167 165 165 171 165 171 171 165 165 163 165 163 170 165 163 164 165 163 164 165 163 164 165 163 164 165 163 164 165,0.20236943662166595,0,2026-06-14 15:41:35+00:00,2026-06-14 15:41:38+00:00
all,verify_frontend_cpu_001,356290340,1781451700.0,1781451704.0,0,79,163 164 165 163 164 165 1 2 304 4 5 1 2 305 4 5 161 161 163 164 165 163 169 165 163 170 163 164 165 163 164 165 163 172 173 165 174 175 165 163 164 165 163 169 165 163 170 165 163 172 173 163 165 174 175 165 163 164 165 163 169 165 163 170 163 170 165 165 163 164 165 163 164 165 163 170 165 163 170,0.336220383644104,1,2026-06-14 15:41:40+00:00,2026-06-14 15:41:44+00:00
all,verify_frontend_cpu_001,356290341,1781451705.0,1781451709.0,0,72,165 6 2 306 4 5 161 163 164 165 163 169 165 163 170 163 165 165 163 172 173 174 163 164 175 165 165 163 169 165 163 170 165 163 170 165 1 2 307 4 5 161 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165 163 164 165 163 164 165 163 164 165 163 169 165 163 170 165,0.3103923499584198,1,2026-06-14 15:41:45+00:00,2026-06-14 15:41:49+00:00
all,verify_frontend_cpu_001,356290342,1781451710.0,1781451714.0,0,17,163 164 165 163 164 165 163 165 163 164 165 163 164 165 163 164 165,0.1524009108543396,0,2026-06-14 15:41:50+00:00,2026-06-14 15:41:54+00:00
all,verify_frontend_cpu_001,356290343,1781451716.0,1781451719.0,0,33,163 164 165 163 167 163 170 165 163 165 163 170 165 163 164 165 163 166 165 163 167 163 164 165 163 164 165 163 164 165 163 164 165,0.2031708061695099,0,2026-06-14 15:41:56+00:00,2026-06-14 15:41:59+00:00
all,verify_frontend_cpu_001,356290344,1781451720.0,1781451724.0,0,59,171 165 163 164 165 163 164 165 171 165 163 165 163 164 165 163 164 165 10 2 308 4 5 161 163 164 165 163 169 165 163 170 165 163 172 173 163 164 174 165 163 169 165 163 170 175 165 165 163 166 165 163 167 163 170 165 163 164 165,0.3304624557495117,1,2026-06-14 15:42:00+00:00,2026-06-14 15:42:04+00:00
all,verify_frontend_cpu_001,356290345,1781451725.0,1781451729.0,0,61,6 2 309 4 5 161 163 164 165 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165 163 165 163 166 165 163 167 163 166 165 163 167 163 166 165 163 167 171 165 163 170 165 171 171 171 165 165 165 163 164 165 163 164 165 163 170 165,0.2996550500392914,1,2026-06-14 15:42:05+00:00,2026-06-14 15:42:09+00:00
all,verify_frontend_cpu_001,356290346,1781451730.0,1781451734.0,0,36,163 166 165 163 167 163 164 165 163 170 165 163 164 165 163 169 165 163 170 165 163 165 163 164 165 163 170 165 171 165 163 164 165 163 164 165,0.21161675453186035,1,2026-06-14 15:42:10+00:00,2026-06-14 15:42:14+00:00
all,verify_frontend_cpu_001,356290347,1781451735.0,1781451739.0,0,54,163 164 165 163 164 165 163 164 165 163 165 163 164 165 163 164 165 163 164 165 35 2 310 4 5 1 161 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165 163 164 165 163 169 165 163 170 165 163 172 173,0.32237815856933594,1,2026-06-14 15:42:15+00:00,2026-06-14 15:42:19+00:00
all,verify_frontend_cpu_001,356290348,1781451740.0,1781451744.0,0,56,2 311 4 5 161 174 175 165 163 164 165 163 164 163 170 165 165 163 164 165 163 165 163 170 165 163 167 171 165 163 164 165 163 164 165 163 169 165 163 170 165 163 164 165 163 170 165 163 164 165 163 164 165 163 170 165,0.27982115745544434,1,2026-06-14 15:42:20+00:00,2026-06-14 15:42:24+00:00
all,verify_frontend_cpu_001,356290349,1781451745.0,1781451749.0,0,26,163 164 165 163 164 165 163 164 165 163 169 165 163 170 165 163 165 163 164 165 163 164 165 163 170 165,0.20079244673252106,0,2026-06-14 15:42:25+00:00,2026-06-14 15:42:29+00:00
all,verify_frontend_cpu_001,356290350,1781451750.0,1781451754.0,0,46,163 164 165 163 164 165 163 169 165 163 170 163 164 165 165 163 166 165 163 167 163 165 163 164 165 163 164 165 163 164 165 163 164 165 171 165 163 164 165 163 166 165 163 167 171 165,0.2109839767217636,1,2026-06-14 15:42:30+00:00,2026-06-14 15:42:34+00:00
all,verify_frontend_cpu_001,356290351,1781451755.0,1781451759.0,0,58,163 166 165 163 167 171 165 163 164 165 163 164 163 167 165 163 170 165 171 165 163 170 165 163 165 1 2 312 4 5 161 163 164 165 163 169 165 163 170 165 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165 163 170 165,0.3217201828956604,1,2026-06-14 15:42:35+00:00,2026-06-14 15:42:39+00:00
all,verify_frontend_cpu_001,356290352,1781451760.0,1781451763.0,0,51,13 163 167 171 165 163 164 165 163 164 165 163 169 165 163 170 165 163 172 173 2 313 4 5 161 174 175 165 163 164 165 163 165 163 170 165 163 164 165 163 164 165 163 164 165 163 169 165 163 170 165,0.32418763637542725,1,2026-06-14 15:42:40+00:00,2026-06-14 15:42:43+00:00
all,verify_frontend_cpu_001,356290353,1781451765.0,1781451769.0,0,28,163 166 165 163 167 163 170 165 163 167 171 165 171 165 163 165 163 164 165 163 164 165 163 170 165 163 170 165,0.20295295119285583,0,2026-06-14 15:42:45+00:00,2026-06-14 15:42:49+00:00
all,verify_frontend_cpu_001,356290354,1781451770.0,1781451773.0,0,49,163 164 165 163 169 165 163 170 165 163 164 165 163 166 165 163 167 163 164 165 163 169 165 163 170 165 163 170 171 165 165 163 165 163 167 171 165 163 164 165 163 169 165 163 170 163 164 165 165,0.20975132286548615,1,2026-06-14 15:42:50+00:00,2026-06-14 15:42:53+00:00
all,verify_frontend_cpu_001,356290355,1781451775.0,1781451779.0,0,67,1 2 314 4 5 161 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165 163 164 165 163 164 165 163 169 165 163 170 165 163 165 163 166 165 163 167 171 165 163 164 165 163 167 163 164 165 163 169 165 163 170 171 165 163 164 165 165 163 164 165 163 164 165,0.3013158440589905,1,2026-06-14 15:42:55+00:00,2026-06-14 15:42:59+00:00
all,verify_frontend_cpu_001,356290356,1781451780.0,1781451784.0,0,27,163 164 165 163 164 165 163 165 163 164 165 163 164 165 163 164 165 163 164 165 163 164 165 163 167 171 165,0.20220361649990082,0,2026-06-14 15:43:00+00:00,2026-06-14 15:43:04+00:00
all,verify_frontend_cpu_001,356290357,1781451785.0,1781451789.0,0,33,163 170 165 163 164 165 163 164 165 163 165 163 167 171 165 163 164 165 163 169 165 163 170 165 163 164 165 163 164 165 163 164 165,0.20856136083602905,1,2026-06-14 15:43:05+00:00,2026-06-14 15:43:09+00:00
all,verify_frontend_cpu_001,356290358,1781451790.0,1781451794.0,0,37,163 164 165 163 164 165 163 164 165 163 165 163 170 165 163 164 163 164 165 165 163 169 165 163 170 165 163 170 165 163 164 165 163 169 165 163 170,0.20950910449028015,1,2026-06-14 15:43:10+00:00,2026-06-14 15:43:14+00:00
all,verify_frontend_cpu_001,356290359,1781451795.0,1781451799.0,0,37,165 163 164 165 163 164 165 163 170 163 169 165 163 170 163 165 165 165 163 164 165 163 164 165 163 166 165 163 167 163 164 165 171 165 163 164 165,0.20994645357131958,1,2026-06-14 15:43:15+00:00,2026-06-14 15:43:19+00:00
all,verify_frontend_cpu_001,356290360,1781451800.0,1781451804.0,0,43,163 164 165 163 169 165 163 170 165 163 167 171 165 163 164 165 163 170 165 163 165 163 164 165 163 164 165 163 164 165 163 167 171 165 163 164 165 163 164 165 163 164 165,0.21380960941314697,1,2026-06-14 15:43:20+00:00,2026-06-14 15:43:24+00:00
all,verify_frontend_cpu_001,356290361,1781451805.0,1781451808.0,0,33,163 166 165 163 167 171 165 163 164 165 163 169 165 163 170 165 163 165 163 164 165 163 169 165 163 170 165 163 164 165 163 164 165,0.21197038888931274,1,2026-06-14 15:43:25+00:00,2026-06-14 15:43:28+00:00
all,verify_frontend_cpu_001,356290362,1781451810.0,1781451814.0,0,51,163 164 165 163 164 163 170 165 165 163 164 165 163 164 165 163 165 163 166 165 163 167 163 164 165 163 169 165 163 170 163 164 171 165 165 165 163 164 165 163 164 165 163 169 165 163 170 165 163 164 165,0.21602624654769897,1,2026-06-14 15:43:30+00:00,2026-06-14 15:43:34+00:00
all,verify_frontend_cpu_001,356290363,1781451815.0,1781451819.0,0,44,35 2 315 4 5 161 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165 163 164 165 163 164 165 163 165 163 164 165 163 164 165 163 164 165 163 164 165 163 170 165,0.2910882830619812,1,2026-06-14 15:43:35+00:00,2026-06-14 15:43:39+00:00
all,verify_frontend_cpu_001,356290364,1781451821.0,1781451824.0,0,45,163 164 165 163 165 163 164 165 163 164 165 163 166 165 163 167 171 165 163 164 163 164 165 165 163 164 165 163 164 163 170 165 165 163 164 165 163 164 165 163 169 165 163 170 165,0.21363183856010437,1,2026-06-14 15:43:41+00:00,2026-06-14 15:43:44+00:00
all,verify_frontend_cpu_001,356290365,1781451825.0,1781451829.0,0,58,163 164 165 163 169 165 163 170 165 1 2 316 4 5 161 163 164 165 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165 163 165 163 164 165 163 166 165 163 167 171 165 163 170 165 163 166 165 163 167 171 165 163 164 165,0.3333503305912018,1,2026-06-14 15:43:45+00:00,2026-06-14 15:43:49+00:00
all,verify_frontend_cpu_001,356290366,1781451830.0,1781451834.0,0,46,163 169 165 163 170 165 163 164 165 163 165 163 170 165 163 164 165 163 170 165 163 164 165 1 2 317 4 5 161 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165 163 167,0.31226134300231934,1,2026-06-14 15:43:50+00:00,2026-06-14 15:43:54+00:00
all,verify_frontend_cpu_001,356290367,1781451835.0,1781451838.0,0,29,163 167 171 165 163 164 165 171 165 163 165 163 164 165 163 164 165 163 164 165 163 169 165 163 170 165 163 164 165,0.20746758580207825,1,2026-06-14 15:43:55+00:00,2026-06-14 15:43:58+00:00
all,verify_frontend_cpu_001,356290368,1781451840.0,1781451844.0,0,40,163 166 165 163 167 171 165 163 164 165 163 170 165 163 170 165 163 164 165 163 165 163 166 165 163 167 171 165 163 170 165 163 164 165 163 169 165 163 170 165,0.20661622285842896,1,2026-06-14 15:44:00+00:00,2026-06-14 15:44:04+00:00
all,verify_frontend_cpu_001,356290369,1781451845.0,1781451849.0,1,34,163 164 165 163 167 171 165 163 164 165 163 165 163 167 163 164 165 171 165 163 164 165 163 170 163 164 165 165 163 164 165 163 164 165,0.20833173394203186,1,2026-06-14 15:44:05+00:00,2026-06-14 15:44:09+00:00
all,verify_frontend_cpu_001,356290370,1781451850.0,1781451854.0,1,54,163 164 165 163 169 165 163 170 165 163 164 165 163 165 163 164 163 166 165 163 167 165 163 164 8 2 318 4 5 161 165 163 169 165 163 170 165 163 172 173 174 175 165 171 165 163 170 163 170 165 163 164 165 165,0.31409814953804016,1,2026-06-14 15:44:10+00:00,2026-06-14 15:44:14+00:00
all,verify_frontend_cpu_001,356290371,1781451855.0,1781451859.0,1,46,163 164 165 163 164 163 166 165 163 167 165 163 165 171 165 163 164 165 163 164 165 163 167 163 164 163 164 163 164 165 163 169 165 163 170 165 165 163 169 171 163 164 165 165 163 170,0.20717810094356537,1,2026-06-14 15:44:15+00:00,2026-06-14 15:44:19+00:00
all,verify_frontend_cpu_001,356290372,1781451860.0,1781451863.0,1,54,13 2 319 4 5 161 165 165 163 172 173 174 165 175 165 163 164 165 163 165 163 166 165 163 167 163 164 171 163 164 165 165 165 163 164 165 163 169 165 163 163 164 170 163 170 165 165 163 164 165 163 170 165 165,0.28263595700263977,1,2026-06-14 15:44:20+00:00,2026-06-14 15:44:23+00:00
all,verify_frontend_cpu_001,356290373,1781451866.0,1781451868.0,1,19,163 164 165 163 165 163 170 165 163 170 165 163 170 163 166 165 163 167 165,0.1769123077392578,0,2026-06-14 15:44:26+00:00,2026-06-14 15:44:28+00:00
all,verify_frontend_cpu_001,356290374,1781451870.0,1781451874.0,1,69,171 165 163 164 165 163 164 163 167 165 163 165 171 165 163 170 163 164 163 170 165 165 163 164 163 169 13 2 320 4 5 161 165 163 170 165 165 163 169 165 163 170 165 163 172 173 174 163 164 175 165 165 163 164 165 165 163 164 165 163 169 165 163 170 163 166 165 163 167,0.3355773389339447,1,2026-06-14 15:44:30+00:00,2026-06-14 15:44:34+00:00
all,verify_frontend_cpu_001,356290375,1781451875.0,1781451879.0,1,30,165 163 164 171 165 165 163 166 165 163 167 171 165 163 165 163 164 165 163 170 165 163 164 163 170 163 164 165 165 165,0.20537497103214264,1,2026-06-14 15:44:35+00:00,2026-06-14 15:44:39+00:00
all,verify_frontend_cpu_001,356290376,1781451880.0,1781451884.0,1,23,163 164 165 163 164 165 163 164 165 163 165 163 164 165 163 164 163 164 165 165 163 164 165,0.19460245966911316,0,2026-06-14 15:44:40+00:00,2026-06-14 15:44:44+00:00
all,verify_frontend_cpu_001,356290377,1781451885.0,1781451889.0,1,42,163 164 163 167 165 163 170 163 164 163 164 165 163 169 165 165 163 170 165 165 163 165 171 165 163 167 163 164 165 171 165 163 164 165 163 164 163 164 165 165 163 170,0.21331538259983063,1,2026-06-14 15:44:45+00:00,2026-06-14 15:44:49+00:00
all,verify_frontend_cpu_001,356290378,1781451890.0,1781451894.0,1,50,163 164 165 163 164 165 165 163 164 165 163 164 163 165 165 163 170 165 163 164 165 6 2 321 4 5 161 163 164 165 163 169 165 163 170 165 163 172 173 174 175 165 163 164 163 164 165 165 163 170,0.3342891037464142,1,2026-06-14 15:44:50+00:00,2026-06-14 15:44:54+00:00
all,verify_frontend_cpu_001,356290379,1781451895.0,1781451899.0,1,30,165 163 164 165 163 164 165 163 165 163 164 165 163 164 165 163 164 163 170 165 165 163 164 165 163 169 165 163 170 165,0.2089826464653015,1,2026-06-14 15:44:55+00:00,2026-06-14 15:44:59+00:00
all,verify_frontend_cpu_001,356290380,1781451900.0,1781451904.0,1,32,163 170 165 163 164 165 163 165 163 170 163 164 165 165 163 164 163 170 165 163 164 165 165 163 166 165 163 167 163 170 171 165,0.21187131106853485,1,2026-06-14 15:45:00+00:00,2026-06-14 15:45:04+00:00
all,verify_frontend_cpu_001,356290381,1781451905.0,1781451909.0,1,57,6 2 322 4 5 161 165 163 164 165 163 164 165 163 169 165 163 170 165 163 172 173 163 164 174 175 165 163 164 165 165 163 165 163 164 165 163 170 165 163 166 165 163 167 163 164 165 171 165 163 164 165 163 169 165 163 170,0.2886365056037903,1,2026-06-14 15:45:05+00:00,2026-06-14 15:45:09+00:00
all,verify_frontend_cpu_001,356290382,1781451910.0,1781451914.0,1,33,165 163 170 163 164 165 165 163 165 163 164 163 164 165 163 169 165 163 170 165 165 163 164 163 164 165 163 169 165 165 163 170 165,0.21213968098163605,1,2026-06-14 15:45:10+00:00,2026-06-14 15:45:14+00:00
all,verify_frontend_cpu_001,356290383,1781451915.0,1781451919.0,1,43,163 164 165 163 166 165 163 163 167 166 165 163 167 163 167 171 165 171 165 171 165 163 165 163 170 163 167 165 163 164 165 163 166 165 163 167 171 163 170 165 165 171 165,0.21343813836574554,1,2026-06-14 15:45:15+00:00,2026-06-14 15:45:19+00:00
all,verify_frontend_cpu_001,356290384,1781451921.0,1781451923.0,1,17,163 165 163 164 165 163 169 165 163 170 163 164 163 164 165 165 165,0.16011057794094086,0,2026-06-14 15:45:21+00:00,2026-06-14 15:45:23+00:00
all,verify_frontend_cpu_001,356290385,1781451925.0,1781451929.0,1,40,163 164 163 164 165 163 166 165 163 164 163 167 165 163 169 165 163 170 165 171 165 165 163 164 163 170 163 164 165 163 165 165 165 163 170 165 163 164 163 164,0.21062082052230835,1,2026-06-14 15:45:25+00:00,2026-06-14 15:45:29+00:00
all,verify_frontend_cpu_001,356290386,1781451930.0,1781451933.0,1,50,165 163 169 165 165 163 170 165 163 164 163 164 165 163 165 165 6 2 323 4 5 161 163 164 163 170 165 163 169 165 163 170 165 163 172 173 174 163 164 175 165 165 165 163 166 165 163 167 171 165,0.3282436430454254,1,2026-06-14 15:45:30+00:00,2026-06-14 15:45:33+00:00
all,verify_frontend_cpu_001,356290387,1781451935.0,1781451939.0,1,62,163 164 163 164 165 163 164 165 163 169 163 169 165 165 163 170 163 170 163 166 165 165 163 167 165 165 163 164 171 165 165 163 169 165 163 170 163 165 165 163 166 165 163 167 171 165 163 164 163 167 165 163 166 165 163 167 171 165 171 165 163 167,0.21785958111286163,1,2026-06-14 15:45:35+00:00,2026-06-14 15:45:39+00:00
all,verify_frontend_cpu_001,356290388,1781451940.0,1781451944.0,1,49,171 165 163 164 163 164 35 2 324 4 5 161 165 165 163 169 165 163 170 163 164 163 170 165 165 163 172 173 163 165 174 175 165 165 163 164 165 163 166 165 163 167 163 164 165 171 165 163 164,0.3151589035987854,1,2026-06-14 15:45:40+00:00,2026-06-14 15:45:44+00:00
all,verify_frontend_cpu_001,356290389,1781451945.0,1781451949.0,1,50,165 163 169 165 163 170 163 164 165 163 167 163 164 165 165 171 165 163 165 163 170 165 163 164 163 164 165 163 169 165 165 163 170 163 164 165 165 163 164 165 163 169 165 163 170 163 167 165 171 165,0.21151284873485565,1,2026-06-14 15:45:45+00:00,2026-06-14 15:45:49+00:00
all,verify_frontend_cpu_001,356290390,1781451950.0,1781451954.0,1,54,163 170 165 163 164 165 163 169 165 163 170 10 2 325 4 5 161 163 164 165 165 163 172 173 163 166 165 174 163 167 175 165 163 165 163 164 171 165 165 163 164 165 163 170 163 164 165 165 163 169 165 163 170 165,0.3399713933467865,1,2026-06-14 15:45:50+00:00,2026-06-14 15:45:54+00:00
